risk_budget,method,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility,coverage,risk_score
0.12,ensemble_uncertainty_gate,shelf_retrieval,recovery_scarce_failure,9,6,0.117667,0.833333,0.5,0.166667,0.0,0.666667,0.0,0.5,0.5,0.166667,0.333333,0.333333,0.5,0.333333,0.0,0.166667,0.0,0.175817,0.58,0.12
0.12,ensemble_uncertainty_gate,shelf_retrieval,distribution_mixture_aliasing,0,6,0.110267,0.333333,0.333333,0.0,0.166667,0.166667,0.333333,0.166667,0.666667,0.166667,0.5,0.0,0.0,0.333333,0.166667,0.333333,0.0,0.075557,0.044,0.146667
0.12,ensemble_uncertainty_gate,shelf_retrieval,distribution_mixture_aliasing,1,6,0.117667,0.5,0.5,0.0,0.166667,0.333333,0.166667,0.166667,0.333333,0.166667,0.5,0.166667,0.5,0.0,0.0,0.0,0.0,0.14385,0.58,0.096667
0.12,ensemble_uncertainty_gate,shelf_retrieval,distribution_mixture_aliasing,2,6,0.157556,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.166667,0.5,0.0,0.166667,0.0,0.154787,0.246667,0.113333
0.12,ensemble_uncertainty_gate,shelf_retrieval,distribution_mixture_aliasing,3,6,0.111892,0.166667,0.333333,0.333333,0.0,0.5,0.0,0.166667,0.166667,0.333333,0.5,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.102805,0.5305,0.156667
0.12,ensemble_uncertainty_gate,shelf_retrieval,distribution_mixture_aliasing,4,6,0.219583,0.333333,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.5,0.333333,0.5,0.666667,0.0,0.0,0.0,0.187714,0.5125,0.17
0.12,ensemble_uncertainty_gate,shelf_retrieval,distribution_mixture_aliasing,5,6,0.053558,0.5,0.0,0.333333,0.0,0.5,0.0,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.666667,0.166667,0.166667,0.0,0.04474,0.0305,0.156667
0.12,ensemble_uncertainty_gate,shelf_retrieval,distribution_mixture_aliasing,6,6,0.196444,0.5,0.333333,0.0,0.166667,0.666667,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.333333,0.666667,0.0,0.0,0.0,0.230533,0.413333,0.03
0.12,ensemble_uncertainty_gate,shelf_retrieval,distribution_mixture_aliasing,7,6,0.236333,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.333333,0.5,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.219675,0.246667,0.016667
0.12,ensemble_uncertainty_gate,shelf_retrieval,distribution_mixture_aliasing,8,6,0.118667,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.0,0.108242,0.08,0.08
0.12,ensemble_uncertainty_gate,shelf_retrieval,distribution_mixture_aliasing,9,6,0.074053,0.666667,0.333333,0.166667,0.166667,0.666667,0.166667,0.0,0.166667,0.166667,0.666667,0.5,0.166667,0.166667,0.166667,0.166667,0.0,0.068518,0.206167,0.15
0.12,ensemble_uncertainty_gate,shelf_retrieval,actuator_latency_shift,0,6,0.470667,0.666667,0.0,0.166667,0.0,0.5,0.0,0.333333,0.166667,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.512037,0.58,0.103333
0.12,ensemble_uncertainty_gate,shelf_retrieval,actuator_latency_shift,1,6,0.399267,0.333333,0.333333,0.333333,0.333333,0.833333,0.0,0.333333,0.0,0.166667,0.333333,0.166667,0.5,0.166667,0.166667,0.0,0.0,0.374132,0.427,0.233333
0.12,ensemble_uncertainty_gate,shelf_retrieval,actuator_latency_shift,2,6,0.376089,0.333333,0.166667,0.0,0.166667,0.5,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.5,0.0,0.359327,0.377333,0.146667
0.12,ensemble_uncertainty_gate,shelf_retrieval,actuator_latency_shift,3,6,0.411333,0.333333,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.166667,0.333333,0.666667,0.333333,0.0,0.0,0.0,0.447525,0.746667,0.05
0.12,ensemble_uncertainty_gate,shelf_retrieval,actuator_latency_shift,4,6,0.196444,0.166667,0.166667,0.0,0.0,0.5,0.166667,0.0,0.333333,0.166667,0.0,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.194133,0.413333,0.05
0.12,ensemble_uncertainty_gate,shelf_retrieval,actuator_latency_shift,5,6,0.460217,0.333333,0.666667,0.0,0.5,0.5,0.166667,0.0,0.0,0.333333,0.5,0.5,0.833333,0.333333,0.166667,0.166667,0.0,0.469383,0.886333,0.14
0.12,ensemble_uncertainty_gate,shelf_retrieval,actuator_latency_shift,6,6,0.182794,0.5,0.333333,0.166667,0.333333,0.166667,0.0,0.333333,0.333333,0.333333,0.5,0.5,0.333333,0.0,0.5,0.0,0.0,0.145741,0.354833,0.163333
0.12,ensemble_uncertainty_gate,shelf_retrieval,actuator_latency_shift,7,6,0.407667,0.5,0.5,0.166667,0.0,0.333333,0.5,0.0,0.0,0.166667,0.5,0.333333,0.5,0.333333,0.166667,0.166667,0.0,0.374518,0.445,0.22
0.12,ensemble_uncertainty_gate,shelf_retrieval,actuator_latency_shift,8,6,0.0,0.5,0.333333,0.0,0.0,0.333333,0.166667,0.0,0.0,0.5,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.0,0.07695,0.746667,0.05
0.12,ensemble_uncertainty_gate,shelf_retrieval,actuator_latency_shift,9,6,0.315111,0.5,0.5,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.0,0.310662,0.246667,0.066667
0.12,ensemble_uncertainty_gate,shelf_retrieval,mixed_exception_stress,0,6,0.072497,0.333333,0.833333,0.333333,0.333333,0.166667,0.166667,0.333333,0.166667,0.333333,0.5,0.333333,0.333333,0.166667,0.166667,0.166667,0.0,0.005152,0.192833,0.283333
0.12,ensemble_uncertainty_gate,shelf_retrieval,mixed_exception_stress,1,6,0.082997,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.333333,0.333333,0.333333,0.166667,0.0,0.166667,0.0,0.032656,0.282833,0.216667
0.12,ensemble_uncertainty_gate,shelf_retrieval,mixed_exception_stress,2,6,0.159694,0.166667,0.333333,0.333333,0.166667,0.666667,0.166667,0.166667,0.0,0.0,0.5,0.0,0.333333,0.0,0.333333,0.0,0.0,0.125063,0.255833,0.236667
0.12,ensemble_uncertainty_gate,shelf_retrieval,mixed_exception_stress,3,6,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.166667,0.166667,0.333333,0.5,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.000151,0.224167,0.136667
0.12,ensemble_uncertainty_gate,shelf_retrieval,mixed_exception_stress,4,6,0.117667,0.5,0.5,0.0,0.0,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.5,0.5,0.333333,0.5,0.0,0.0,0.144421,0.58,0.083333
0.12,ensemble_uncertainty_gate,shelf_retrieval,mixed_exception_stress,5,6,0.389283,0.5,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.666667,0.333333,0.0,0.333333,0.0,0.400645,0.683667,0.166667
0.12,ensemble_uncertainty_gate,shelf_retrieval,mixed_exception_stress,6,6,0.196444,0.666667,0.333333,0.0,0.166667,0.666667,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.2324,0.413333,0.096667
0.12,ensemble_uncertainty_gate,shelf_retrieval,mixed_exception_stress,7,6,0.077203,0.166667,0.5,0.166667,0.333333,0.333333,0.0,0.0,0.333333,0.333333,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.0,0.033406,0.233167,0.13
0.12,ensemble_uncertainty_gate,shelf_retrieval,mixed_exception_stress,8,6,0.117617,0.333333,0.333333,0.0,0.5,0.333333,0.0,0.333333,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.0,0.095665,0.0755,0.123333
0.12,ensemble_uncertainty_gate,shelf_retrieval,mixed_exception_stress,9,6,0.184894,0.166667,0.333333,0.0,0.5,0.333333,0.166667,0.166667,0.0,0.333333,0.666667,0.0,0.333333,0.333333,0.0,0.333333,0.0,0.162165,0.363833,0.156667
0.12,ensemble_uncertainty_gate,articulated_object_opening,rare_contact_tail,0,6,0.0,0.833333,0.333333,0.333333,0.0,0.333333,0.166667,0.166667,0.5,0.166667,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0,0.206667
0.12,ensemble_uncertainty_gate,articulated_object_opening,rare_contact_tail,1,6,0.178,0.5,0.5,0.0,0.166667,0.833333,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.166667,0.0,0.17205,0.08,0.03
0.12,ensemble_uncertainty_gate,articulated_object_opening,rare_contact_tail,2,6,0.274222,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.0,0.0,0.666667,0.0,0.0,0.166667,0.0,0.294975,0.746667,0.12
0.12,ensemble_uncertainty_gate,articulated_object_opening,rare_contact_tail,3,6,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.003987,0.246667,0.05
0.12,ensemble_uncertainty_gate,articulated_object_opening,rare_contact_tail,4,6,0.148144,0.5,0.333333,0.333333,0.0,0.333333,0.333333,0.333333,0.166667,0.166667,0.333333,0.666667,0.333333,0.666667,0.0,0.0,0.0,0.085024,0.206333,0.273333
0.12,ensemble_uncertainty_gate,articulated_object_opening,rare_contact_tail,5,6,0.353,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.0,0.414996,0.58,0.0
0.12,ensemble_uncertainty_gate,articulated_object_opening,rare_contact_tail,6,6,0.232183,0.166667,0.166667,0.0,0.166667,0.5,0.333333,0.0,0.166667,0.166667,0.166667,0.0,0.5,0.0,0.0,0.166667,0.0,0.240393,0.5665,0.13
0.12,ensemble_uncertainty_gate,articulated_object_opening,rare_contact_tail,7,6,0.253717,0.333333,0.0,0.333333,0.0,0.333333,0.166667,0.166667,0.333333,0.5,0.333333,0.5,0.333333,0.0,0.166667,0.166667,0.0,0.197934,0.296333,0.206667
0.12,ensemble_uncertainty_gate,articulated_object_opening,rare_contact_tail,8,6,0.091922,0.333333,0.5,0.0,0.333333,0.833333,0.333333,0.0,0.166667,0.166667,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.089839,0.359333,0.16
0.12,ensemble_uncertainty_gate,articulated_object_opening,rare_contact_tail,9,6,0.220583,1.0,0.333333,0.166667,0.0,0.333333,0.166667,0.333333,0.333333,0.0,0.0,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.21469,0.201667,0.153333
0.12,ensemble_uncertainty_gate,articulated_object_opening,occluded_precondition,0,6,0.404486,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.5,0.5,0.0,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.315216,0.264833,0.23
0.12,ensemble_uncertainty_gate,articulated_object_opening,occluded_precondition,1,6,0.393889,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.333333,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.357063,0.246667,0.08
0.12,ensemble_uncertainty_gate,articulated_object_opening,occluded_precondition,2,6,0.294667,0.333333,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.5,0.166667,0.333333,0.166667,0.0,0.333333,0.0,0.325733,0.413333,0.0
0.12,ensemble_uncertainty_gate,articulated_object_opening,occluded_precondition,3,6,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0174,0.246667,0.0
0.12,ensemble_uncertainty_gate,articulated_object_opening,occluded_precondition,4,6,0.294667,0.666667,0.166667,0.166667,0.166667,0.666667,0.0,0.0,0.333333,0.166667,0.666667,0.0,0.333333,0.333333,0.0,0.0,0.0,0.3234,0.413333,0.1
0.12,ensemble_uncertainty_gate,articulated_object_opening,occluded_precondition,5,6,0.196444,0.333333,0.166667,0.0,0.0,0.5,0.166667,0.166667,0.666667,0.333333,0.166667,0.0,0.333333,0.5,0.0,0.166667,0.0,0.207667,0.413333,0.066667
0.12,ensemble_uncertainty_gate,articulated_object_opening,occluded_precondition,6,6,0.229033,0.666667,0.333333,0.0,0.5,0.5,0.166667,0.0,0.166667,0.166667,0.333333,0.166667,0.5,0.0,0.0,0.0,0.0,0.246943,0.553,0.14
0.12,ensemble_uncertainty_gate,articulated_object_opening,occluded_precondition,7,6,0.353,0.666667,0.5,0.0,0.0,0.5,0.0,0.166667,0.333333,0.333333,0.833333,0.5,0.5,0.0,0.0,0.0,0.0,0.399012,0.58,0.016667
0.12,ensemble_uncertainty_gate,articulated_object_opening,occluded_precondition,8,6,0.100817,0.5,0.333333,0.0,0.333333,0.333333,0.333333,0.166667,0.166667,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.0,0.0,0.07098,0.0035,0.176667
0.12,ensemble_uncertainty_gate,articulated_object_opening,occluded_precondition,9,6,0.258442,0.5,0.333333,0.166667,0.333333,0.666667,0.166667,0.166667,0.333333,0.666667,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.230678,0.309833,0.196667
0.12,ensemble_uncertainty_gate,articulated_object_opening,embodiment_mismatch,0,6,0.274222,0.166667,0.333333,0.0,0.0,0.5,0.0,0.166667,0.333333,0.166667,0.5,0.5,0.666667,0.0,0.166667,0.0,0.0,0.304425,0.746667,0.016667
0.12,ensemble_uncertainty_gate,articulated_object_opening,embodiment_mismatch,1,6,0.071428,0.5,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.5,0.166667,0.333333,0.333333,0.166667,0.333333,0.166667,0.333333,0.0,0.043659,0.183667,0.166667
0.12,ensemble_uncertainty_gate,articulated_object_opening,embodiment_mismatch,2,6,0.117667,0.5,0.333333,0.0,0.0,0.666667,0.333333,0.0,0.5,0.333333,0.333333,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.144992,0.58,0.1
0.12,ensemble_uncertainty_gate,articulated_object_opening,embodiment_mismatch,3,6,0.531644,0.5,0.666667,0.0,0.166667,0.5,0.333333,0.166667,0.0,0.333333,0.333333,0.333333,0.666667,0.5,0.0,0.0,0.0,0.561037,0.710667,0.146667
0.12,ensemble_uncertainty_gate,articulated_object_opening,embodiment_mismatch,4,6,0.191194,0.5,0.333333,0.166667,0.0,0.666667,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.203959,0.390833,0.136667
0.12,ensemble_uncertainty_gate,articulated_object_opening,embodiment_mismatch,5,6,0.491111,0.166667,0.333333,0.0,0.333333,0.666667,0.0,0.333333,0.333333,0.166667,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.476467,0.413333,0.093333
0.12,ensemble_uncertainty_gate,articulated_object_opening,embodiment_mismatch,6,6,0.235333,0.5,0.5,0.166667,0.0,0.666667,0.0,0.166667,0.166667,0.166667,0.5,0.166667,0.5,0.0,0.0,0.0,0.0,0.288842,0.58,0.086667
0.12,ensemble_uncertainty_gate,articulated_object_opening,embodiment_mismatch,7,6,0.706,0.333333,0.333333,0.166667,0.0,0.833333,0.0,0.166667,0.0,0.5,0.5,0.166667,0.5,0.0,0.166667,0.166667,0.0,0.685,0.58,0.086667
0.12,ensemble_uncertainty_gate,articulated_object_opening,embodiment_mismatch,8,6,0.131861,0.5,0.166667,0.166667,0.0,0.333333,0.166667,0.333333,0.0,0.5,0.333333,0.666667,0.666667,0.333333,0.166667,0.166667,0.0,0.145996,0.701667,0.153333
0.12,ensemble_uncertainty_gate,articulated_object_opening,embodiment_mismatch,9,6,0.353,0.5,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.0,0.0,0.333333,0.166667,0.5,0.5,0.0,0.166667,0.0,0.399012,0.58,0.05
0.12,ensemble_uncertainty_gate,articulated_object_opening,long_horizon_compounding,0,6,0.472667,0.333333,0.333333,0.0,0.333333,0.666667,0.166667,0.0,0.333333,0.5,0.166667,0.666667,0.166667,0.0,0.0,0.0,0.0,0.419775,0.246667,0.11
0.12,ensemble_uncertainty_gate,articulated_object_opening,long_horizon_compounding,1,6,0.189083,0.166667,0.5,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.333333,0.0,0.166667,0.333333,0.0,0.0,0.0,0.13575,0.111667,0.22
0.12,ensemble_uncertainty_gate,articulated_object_opening,long_horizon_compounding,2,6,0.607322,0.166667,0.333333,0.0,0.0,0.333333,0.5,0.0,0.0,0.166667,0.333333,0.666667,0.833333,0.0,0.166667,0.166667,0.0,0.594822,0.872833,0.15
0.12,ensemble_uncertainty_gate,articulated_object_opening,long_horizon_compounding,3,6,0.235333,0.666667,0.166667,0.0,0.0,0.333333,0.333333,0.166667,0.166667,0.5,0.333333,0.166667,0.5,0.166667,0.166667,0.0,0.0,0.277996,0.58,0.116667
0.12,ensemble_uncertainty_gate,articulated_object_opening,long_horizon_compounding,4,6,0.117667,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.333333,0.5,0.333333,0.166667,0.5,0.0,0.166667,0.166667,0.0,0.139854,0.58,0.086667
0.12,ensemble_uncertainty_gate,articulated_object_opening,long_horizon_compounding,5,6,0.355089,0.166667,0.333333,0.166667,0.333333,0.5,0.166667,0.0,0.333333,0.166667,0.166667,0.5,0.333333,0.0,0.0,0.166667,0.0,0.289214,0.332333,0.18
0.12,ensemble_uncertainty_gate,articulated_object_opening,long_horizon_compounding,6,6,0.285217,0.0,0.333333,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.333333,0.5,0.0,0.0,0.0,0.238888,0.386333,0.14
0.12,ensemble_uncertainty_gate,articulated_object_opening,long_horizon_compounding,7,6,0.341975,0.5,0.166667,0.0,0.333333,0.5,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.5,0.0,0.0,0.0,0.0,0.34972,0.5485,0.143333
0.12,ensemble_uncertainty_gate,articulated_object_opening,long_horizon_compounding,8,6,0.255292,0.333333,0.166667,0.333333,0.166667,0.333333,0.0,0.333333,0.166667,0.333333,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.216786,0.300833,0.203333
0.12,ensemble_uncertainty_gate,articulated_object_opening,long_horizon_compounding,9,6,0.0,0.5,0.166667,0.166667,0.333333,0.333333,0.166667,0.0,0.166667,0.5,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.0,0.0,0.165667,0.18
0.12,ensemble_uncertainty_gate,articulated_object_opening,spurious_visual_shortcut,0,6,0.294667,0.666667,0.166667,0.0,0.333333,0.5,0.166667,0.0,0.0,0.0,0.5,0.0,0.333333,0.0,0.0,0.0,0.0,0.321533,0.413333,0.11
0.12,ensemble_uncertainty_gate,articulated_object_opening,spurious_visual_shortcut,1,6,0.196444,0.166667,0.0,0.166667,0.166667,0.666667,0.0,0.0,0.333333,0.333333,0.5,0.166667,0.333333,0.666667,0.0,0.0,0.0,0.1932,0.413333,0.1
0.12,ensemble_uncertainty_gate,articulated_object_opening,spurious_visual_shortcut,2,6,0.196444,0.5,0.5,0.0,0.166667,0.5,0.0,0.0,0.166667,0.333333,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.225867,0.413333,0.03
0.12,ensemble_uncertainty_gate,articulated_object_opening,spurious_visual_shortcut,3,6,0.095597,0.666667,0.166667,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.114796,0.390833,0.136667
0.12,ensemble_uncertainty_gate,articulated_object_opening,spurious_visual_shortcut,4,6,0.291517,0.5,0.333333,0.0,0.333333,0.0,0.166667,0.166667,0.5,0.333333,0.333333,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.263305,0.404333,0.126667
0.12,ensemble_uncertainty_gate,articulated_object_opening,spurious_visual_shortcut,5,6,0.226911,0.0,0.5,0.166667,0.5,0.333333,0.333333,0.0,0.5,0.333333,0.5,0.5,0.166667,0.5,0.0,0.166667,0.0,0.123024,0.057667,0.26
0.12,ensemble_uncertainty_gate,articulated_object_opening,spurious_visual_shortcut,6,6,0.353,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.166667,0.166667,0.5,0.5,0.333333,0.0,0.0,0.359054,0.58,0.103333
0.12,ensemble_uncertainty_gate,articulated_object_opening,spurious_visual_shortcut,7,6,0.353,0.5,0.166667,0.0,0.166667,0.0,0.166667,0.166667,0.166667,0.5,0.5,0.166667,0.5,0.166667,0.166667,0.5,0.0,0.36305,0.58,0.096667
0.12,ensemble_uncertainty_gate,articulated_object_opening,spurious_visual_shortcut,8,6,0.076153,0.333333,0.5,0.166667,0.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.064264,0.224167,0.136667
0.12,ensemble_uncertainty_gate,articulated_object_opening,spurious_visual_shortcut,9,6,0.214283,0.333333,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.5,0.166667,0.166667,0.0,0.0,0.0,0.168709,0.183667,0.166667
0.12,ensemble_uncertainty_gate,articulated_object_opening,recovery_scarce_failure,0,6,0.234817,0.333333,0.166667,0.166667,0.333333,0.333333,0.333333,0.166667,0.166667,0.833333,0.5,0.333333,0.333333,0.166667,0.0,0.166667,0.0,0.168235,0.242333,0.246667
0.12,ensemble_uncertainty_gate,articulated_object_opening,recovery_scarce_failure,1,6,0.315111,0.333333,0.333333,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.5,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.0,0.297975,0.246667,0.05
0.12,ensemble_uncertainty_gate,articulated_object_opening,recovery_scarce_failure,2,6,0.109217,0.333333,0.333333,0.0,0.0,0.5,0.5,0.0,0.333333,0.0,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.0,0.082781,0.0395,0.15
0.12,ensemble_uncertainty_gate,articulated_object_opening,recovery_scarce_failure,3,6,0.059333,0.5,0.333333,0.0,0.0,0.833333,0.0,0.166667,0.166667,0.0,0.666667,0.166667,0.0,0.0,0.0,0.333333,0.0,0.078792,0.08,0.016667
0.12,ensemble_uncertainty_gate,articulated_object_opening,recovery_scarce_failure,4,6,0.219067,0.833333,0.333333,0.666667,0.0,0.666667,0.0,0.0,0.166667,0.0,0.333333,0.333333,0.333333,0.166667,0.0,0.166667,0.0,0.175955,0.197333,0.28
0.12,ensemble_uncertainty_gate,articulated_object_opening,recovery_scarce_failure,5,6,0.294667,0.666667,0.5,0.0,0.0,0.333333,0.166667,0.0,0.0,0.0,0.666667,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.321533,0.413333,0.05
0.12,ensemble_uncertainty_gate,articulated_object_opening,recovery_scarce_failure,6,6,0.130256,0.333333,0.666667,0.333333,0.0,0.5,0.166667,0.166667,0.166667,0.333333,0.666667,0.166667,0.166667,0.166667,0.333333,0.5,0.0,0.095523,0.129667,0.206667
0.12,ensemble_uncertainty_gate,articulated_object_opening,recovery_scarce_failure,7,6,0.117667,0.333333,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.5,0.0,0.5,0.333333,0.0,0.0,0.0,0.135858,0.58,0.1
0.12,ensemble_uncertainty_gate,articulated_object_opening,recovery_scarce_failure,8,6,0.392889,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.356067,0.413333,0.116667
0.12,ensemble_uncertainty_gate,articulated_object_opening,recovery_scarce_failure,9,6,0.0,0.5,0.5,0.333333,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.0,0.0,0.0,0.282833,0.216667
0.12,ensemble_uncertainty_gate,articulated_object_opening,distribution_mixture_aliasing,0,6,0.117667,0.666667,0.166667,0.166667,0.0,0.666667,0.0,0.166667,0.0,0.333333,0.166667,0.0,0.5,0.166667,0.0,0.0,0.0,0.202646,0.58,0.086667
0.12,ensemble_uncertainty_gate,articulated_object_opening,distribution_mixture_aliasing,1,6,0.0,0.5,0.5,0.0,0.0,0.333333,0.166667,0.333333,0.0,0.166667,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.046667,0.413333,0.083333
0.12,ensemble_uncertainty_gate,articulated_object_opening,distribution_mixture_aliasing,2,6,0.0,0.333333,0.166667,0.0,0.166667,0.166667,0.166667,0.0,0.333333,0.166667,0.833333,0.833333,0.333333,0.666667,0.0,0.333333,0.0,0.0,0.413333,0.08
0.12,ensemble_uncertainty_gate,articulated_object_opening,distribution_mixture_aliasing,3,6,0.294667,0.333333,0.333333,0.0,0.166667,0.5,0.0,0.333333,0.333333,0.166667,0.333333,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.296333,0.413333,0.063333
0.12,ensemble_uncertainty_gate,articulated_object_opening,distribution_mixture_aliasing,4,6,0.1,0.166667,0.166667,0.333333,0.166667,0.5,0.166667,0.5,0.333333,0.333333,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,0.033125,0.0,0.27
0.12,ensemble_uncertainty_gate,articulated_object_opening,distribution_mixture_aliasing,5,6,0.469667,0.666667,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.0,0.0,0.666667,0.333333,0.833333,0.333333,0.0,0.166667,0.0,0.588271,0.913333,0.016667
0.12,ensemble_uncertainty_gate,articulated_object_opening,distribution_mixture_aliasing,6,6,0.137111,0.0,0.666667,0.0,0.166667,0.5,0.0,0.333333,0.0,0.166667,0.333333,0.166667,0.666667,0.333333,0.166667,0.166667,0.0,0.177525,0.746667,0.063333
0.12,ensemble_uncertainty_gate,articulated_object_opening,distribution_mixture_aliasing,7,6,0.196444,0.333333,0.5,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.5,0.333333,0.166667,0.166667,0.166667,0.0,0.1848,0.413333,0.096667
0.12,ensemble_uncertainty_gate,articulated_object_opening,distribution_mixture_aliasing,8,6,0.196444,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.0,0.217,0.413333,0.0
0.12,ensemble_uncertainty_gate,articulated_object_opening,distribution_mixture_aliasing,9,6,0.178,0.166667,0.5,0.166667,0.0,0.0,0.0,0.0,0.166667,0.5,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.0,0.141308,0.08,0.07
0.12,ensemble_uncertainty_gate,articulated_object_opening,actuator_latency_shift,0,6,0.287889,0.5,0.333333,0.333333,0.166667,0.333333,0.333333,0.166667,0.333333,0.333333,0.666667,0.0,0.333333,0.166667,0.0,0.333333,0.0,0.218371,0.188333,0.286667
