stress_level,method,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
0.68,large_behavior_clone,bimanual_handoff,recovery_scarce_failure,3,6,0.166667,0.333333,0.166667,0.166667,0.166667,0.333333,0.666667,0.5,0.0,0.333333,0.5,0.5,0.166667,0.5,0.166667,0.5,0.0,0.083333
0.68,large_behavior_clone,bimanual_handoff,recovery_scarce_failure,4,6,0.166667,0.333333,0.666667,0.166667,0.0,0.0,0.5,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.166667,0.166667,0.5,0.0,0.1125
0.68,large_behavior_clone,bimanual_handoff,recovery_scarce_failure,5,6,0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.666667,0.333333,0.666667,0.166667,0.5,0.0,0.333333,0.0,0.416667
0.68,large_behavior_clone,bimanual_handoff,recovery_scarce_failure,6,6,0.666667,0.0,0.333333,0.166667,0.166667,0.0,0.166667,0.333333,0.333333,0.5,0.5,0.5,0.0,0.333333,0.0,0.333333,0.0,0.545
0.68,large_behavior_clone,bimanual_handoff,recovery_scarce_failure,7,6,0.0,0.166667,0.333333,0.333333,0.5,0.166667,0.166667,0.333333,0.333333,0.0,0.5,0.5,0.333333,0.166667,0.166667,0.166667,0.0,0.0
0.68,large_behavior_clone,bimanual_handoff,recovery_scarce_failure,8,6,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.166667,0.833333,0.0,0.0,0.166667,0.0,0.0,0.0675
0.68,large_behavior_clone,bimanual_handoff,recovery_scarce_failure,9,6,0.0,0.0,0.333333,0.0,0.5,0.333333,0.166667,0.166667,0.0,0.666667,0.333333,0.333333,0.166667,0.333333,0.0,0.333333,0.0,0.0
0.68,large_behavior_clone,bimanual_handoff,distribution_mixture_aliasing,0,6,0.166667,0.333333,0.333333,0.5,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.666667,0.0,0.166667,0.0,0.0,0.0,0.038333
0.68,large_behavior_clone,bimanual_handoff,distribution_mixture_aliasing,1,6,0.166667,0.333333,0.666667,0.0,0.166667,0.166667,0.5,0.333333,0.166667,0.5,0.5,0.5,0.333333,0.5,0.333333,0.166667,0.0,0.116667
0.68,large_behavior_clone,bimanual_handoff,distribution_mixture_aliasing,2,6,0.0,0.166667,0.666667,0.0,0.333333,0.0,0.166667,0.5,0.333333,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.0,0.0
0.68,large_behavior_clone,bimanual_handoff,distribution_mixture_aliasing,3,6,0.166667,0.166667,0.5,0.166667,0.333333,0.166667,0.666667,0.166667,0.166667,0.333333,0.333333,0.166667,0.0,0.333333,0.0,0.333333,0.0,0.039167
0.68,large_behavior_clone,bimanual_handoff,distribution_mixture_aliasing,4,6,0.666667,0.0,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.5,0.333333,0.166667,0.0,0.0,0.0,0.624167
0.68,large_behavior_clone,bimanual_handoff,distribution_mixture_aliasing,5,6,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.5,0.666667,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.101667
0.68,large_behavior_clone,bimanual_handoff,distribution_mixture_aliasing,6,6,0.5,0.333333,0.5,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.666667,0.666667,0.166667,0.333333,0.166667,0.166667,0.0,0.444167
0.68,large_behavior_clone,bimanual_handoff,distribution_mixture_aliasing,7,6,0.333333,0.0,0.5,0.0,0.333333,0.0,0.333333,0.5,0.166667,0.333333,0.666667,0.666667,0.333333,0.333333,0.166667,0.166667,0.0,0.221667
0.68,large_behavior_clone,bimanual_handoff,distribution_mixture_aliasing,8,6,0.0,0.166667,0.166667,0.5,0.333333,0.166667,0.166667,0.666667,0.166667,0.333333,0.166667,0.166667,0.333333,0.333333,0.0,0.166667,0.0,0.0
0.68,large_behavior_clone,bimanual_handoff,distribution_mixture_aliasing,9,6,0.333333,0.0,0.5,0.0,0.166667,0.0,0.333333,0.666667,0.666667,0.666667,0.166667,0.666667,0.166667,0.0,0.333333,0.166667,0.0,0.198333
0.68,large_behavior_clone,bimanual_handoff,actuator_latency_shift,0,6,0.333333,0.333333,0.5,0.166667,0.166667,0.0,0.333333,0.5,0.0,0.5,0.333333,0.333333,0.333333,0.166667,0.333333,0.333333,0.0,0.2875
0.68,large_behavior_clone,bimanual_handoff,actuator_latency_shift,1,6,0.333333,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.0,0.5,0.333333,0.333333,0.166667,0.333333,0.166667,0.0,0.3125
0.68,large_behavior_clone,bimanual_handoff,actuator_latency_shift,2,6,0.5,0.166667,0.666667,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.4475
0.68,large_behavior_clone,bimanual_handoff,actuator_latency_shift,3,6,0.5,0.0,0.333333,0.0,0.333333,0.0,0.166667,0.333333,0.0,0.5,0.166667,0.333333,0.166667,0.5,0.0,0.333333,0.0,0.43
0.68,large_behavior_clone,bimanual_handoff,actuator_latency_shift,4,6,0.5,0.5,0.333333,0.0,0.333333,0.166667,0.5,0.0,0.166667,0.333333,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.0,0.436667
0.68,large_behavior_clone,bimanual_handoff,actuator_latency_shift,5,6,0.0,0.333333,0.0,0.166667,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.333333,0.333333,0.0,0.5,0.166667,0.166667,0.0,0.0
0.68,large_behavior_clone,bimanual_handoff,actuator_latency_shift,6,6,0.666667,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.5,0.166667,0.5,0.333333,0.666667,0.333333,0.166667,0.166667,0.0,0.654167
0.68,large_behavior_clone,bimanual_handoff,actuator_latency_shift,7,6,0.666667,0.0,0.5,0.0,0.333333,0.166667,0.0,0.333333,0.0,0.333333,0.166667,0.333333,0.0,0.166667,0.166667,0.166667,0.0,0.613333
0.68,large_behavior_clone,bimanual_handoff,actuator_latency_shift,8,6,0.166667,0.0,0.166667,0.5,0.333333,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.039167
0.68,large_behavior_clone,bimanual_handoff,actuator_latency_shift,9,6,0.333333,0.333333,0.333333,0.0,0.166667,0.166667,0.666667,0.166667,0.166667,0.5,0.333333,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.2925
0.68,large_behavior_clone,bimanual_handoff,mixed_exception_stress,0,6,0.0,0.5,0.333333,0.333333,0.166667,0.666667,0.333333,0.166667,0.333333,0.5,0.5,0.666667,0.166667,0.166667,0.0,0.166667,0.0,0.0
0.68,large_behavior_clone,bimanual_handoff,mixed_exception_stress,1,6,0.5,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.0,0.444167
0.68,large_behavior_clone,bimanual_handoff,mixed_exception_stress,2,6,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.5,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.166667,0.166667,0.333333,0.0,0.0
0.68,large_behavior_clone,bimanual_handoff,mixed_exception_stress,3,6,0.0,0.166667,0.666667,0.166667,0.5,0.166667,0.333333,0.5,0.333333,0.333333,0.666667,0.666667,0.166667,0.166667,0.166667,0.166667,0.0,0.0
0.68,large_behavior_clone,bimanual_handoff,mixed_exception_stress,4,6,0.166667,0.166667,0.5,0.333333,0.833333,0.333333,0.166667,0.5,0.0,0.333333,0.5,0.333333,0.333333,0.333333,0.0,0.666667,0.0,0.0425
0.68,large_behavior_clone,bimanual_handoff,mixed_exception_stress,5,6,0.0,0.166667,0.666667,0.0,0.333333,0.166667,0.0,0.666667,0.333333,0.166667,0.5,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.0
0.68,large_behavior_clone,bimanual_handoff,mixed_exception_stress,6,6,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.5,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.119167
0.68,large_behavior_clone,bimanual_handoff,mixed_exception_stress,7,6,0.166667,0.166667,0.166667,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.333333,0.5,0.166667,0.166667,0.333333,0.166667,0.333333,0.0,0.1875
0.68,large_behavior_clone,bimanual_handoff,mixed_exception_stress,8,6,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.666667,0.5,0.666667,0.166667,0.333333,0.5,0.166667,0.0,0.0
0.68,large_behavior_clone,bimanual_handoff,mixed_exception_stress,9,6,0.0,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.0
0.68,large_behavior_clone,tool_use_sequence,rare_contact_tail,0,6,0.333333,0.166667,0.166667,0.166667,0.166667,0.5,0.166667,0.666667,0.0,0.666667,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.31
0.68,large_behavior_clone,tool_use_sequence,rare_contact_tail,1,6,0.166667,0.333333,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.333333,0.5,0.5,0.0,0.5,0.0,0.166667,0.0,0.148333
0.68,large_behavior_clone,tool_use_sequence,rare_contact_tail,2,6,0.0,0.166667,0.0,0.166667,0.166667,0.0,0.333333,0.5,0.0,0.5,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0
0.68,large_behavior_clone,tool_use_sequence,rare_contact_tail,3,6,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.0,0.5,0.333333,1.0,0.333333,0.333333,0.166667,0.0,0.0,0.115833
0.68,large_behavior_clone,tool_use_sequence,rare_contact_tail,4,6,0.166667,0.0,0.5,0.333333,0.166667,0.5,0.5,0.166667,0.166667,0.0,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.068333
0.68,large_behavior_clone,tool_use_sequence,rare_contact_tail,5,6,0.5,0.0,0.5,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.5,0.166667,0.666667,0.5,0.166667,0.0,0.0,0.0,0.409167
0.68,large_behavior_clone,tool_use_sequence,rare_contact_tail,6,6,0.333333,0.166667,0.666667,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.166667,0.5,0.833333,0.0,0.666667,0.166667,0.333333,0.0,0.278333
0.68,large_behavior_clone,tool_use_sequence,rare_contact_tail,7,6,0.333333,0.166667,0.5,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.336667
0.68,large_behavior_clone,tool_use_sequence,rare_contact_tail,8,6,0.166667,0.166667,0.5,0.5,0.0,0.166667,0.333333,0.0,0.5,0.166667,0.333333,0.833333,0.333333,0.5,0.166667,0.0,0.0,0.014167
0.68,large_behavior_clone,tool_use_sequence,rare_contact_tail,9,6,0.0,0.166667,0.5,0.166667,0.333333,0.5,0.166667,0.0,0.0,0.166667,0.666667,0.5,0.166667,0.333333,0.0,0.0,0.0,0.0
0.68,large_behavior_clone,tool_use_sequence,occluded_precondition,0,6,0.166667,0.5,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.166667,1.0,0.666667,0.833333,0.166667,0.333333,0.5,0.166667,0.0,0.1225
0.68,large_behavior_clone,tool_use_sequence,occluded_precondition,1,6,0.666667,0.0,0.166667,0.0,0.166667,0.333333,0.5,0.166667,0.333333,0.666667,0.333333,0.5,0.5,0.666667,0.0,0.166667,0.0,0.595833
0.68,large_behavior_clone,tool_use_sequence,occluded_precondition,2,6,0.333333,0.0,0.166667,0.333333,0.0,0.333333,0.166667,0.333333,0.166667,0.666667,0.166667,0.5,0.333333,0.333333,0.0,0.166667,0.0,0.264167
0.68,large_behavior_clone,tool_use_sequence,occluded_precondition,3,6,0.333333,0.0,0.5,0.0,0.0,0.166667,0.5,0.166667,0.0,0.833333,0.666667,0.666667,0.166667,0.333333,0.333333,0.166667,0.0,0.251667
0.68,large_behavior_clone,tool_use_sequence,occluded_precondition,4,6,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.260833
0.68,large_behavior_clone,tool_use_sequence,occluded_precondition,5,6,0.333333,0.166667,0.333333,0.0,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.5,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.276667
0.68,large_behavior_clone,tool_use_sequence,occluded_precondition,6,6,0.333333,0.333333,0.0,0.166667,0.166667,0.5,0.166667,0.166667,0.166667,0.333333,0.833333,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.343333
0.68,large_behavior_clone,tool_use_sequence,occluded_precondition,7,6,0.666667,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.0,0.0,0.333333,0.5,0.666667,0.333333,0.166667,0.0,0.166667,0.0,0.629167
0.68,large_behavior_clone,tool_use_sequence,occluded_precondition,8,6,0.5,0.0,0.333333,0.0,0.166667,0.166667,0.333333,0.666667,0.0,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.443333
0.68,large_behavior_clone,tool_use_sequence,occluded_precondition,9,6,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.333333,0.5,0.666667,0.833333,0.166667,0.0,0.166667,0.0,0.0,0.238333
0.68,large_behavior_clone,tool_use_sequence,embodiment_mismatch,0,6,0.333333,0.166667,0.333333,0.166667,0.333333,0.166667,0.333333,0.333333,0.5,0.5,0.333333,0.5,0.5,0.166667,0.0,0.0,0.0,0.231667
0.68,large_behavior_clone,tool_use_sequence,embodiment_mismatch,1,6,0.5,0.0,0.833333,0.0,0.333333,0.666667,0.166667,0.0,0.0,0.666667,0.5,0.333333,0.333333,0.166667,0.0,0.166667,0.0,0.489167
0.68,large_behavior_clone,tool_use_sequence,embodiment_mismatch,2,6,0.0,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.5,0.166667,0.5,0.0,0.166667,0.333333,0.5,0.0,0.0
0.68,large_behavior_clone,tool_use_sequence,embodiment_mismatch,3,6,0.333333,0.5,0.166667,0.0,0.0,0.5,0.333333,0.333333,0.0,0.333333,0.5,0.666667,0.333333,0.0,0.0,0.166667,0.0,0.3575
0.68,large_behavior_clone,tool_use_sequence,embodiment_mismatch,4,6,0.5,0.333333,0.333333,0.0,0.166667,0.333333,0.333333,0.5,0.166667,0.166667,0.5,0.666667,0.0,0.166667,0.166667,0.0,0.0,0.440833
0.68,large_behavior_clone,tool_use_sequence,embodiment_mismatch,5,6,0.666667,0.0,0.0,0.166667,0.166667,0.5,0.166667,0.333333,0.333333,0.0,0.666667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.605833
0.68,large_behavior_clone,tool_use_sequence,embodiment_mismatch,6,6,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.5,0.5,0.166667,0.0,0.166667,0.333333,0.0,0.071667
0.68,large_behavior_clone,tool_use_sequence,embodiment_mismatch,7,6,0.333333,0.666667,0.5,0.5,0.0,0.333333,0.5,0.333333,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.298333
0.68,large_behavior_clone,tool_use_sequence,embodiment_mismatch,8,6,0.166667,0.166667,0.333333,0.166667,0.5,0.166667,0.0,0.5,0.333333,0.5,0.0,0.5,0.0,0.0,0.0,0.333333,0.0,0.053333
0.68,large_behavior_clone,tool_use_sequence,embodiment_mismatch,9,6,0.166667,0.5,0.0,0.166667,0.333333,0.333333,0.166667,0.166667,0.0,0.333333,0.666667,0.5,0.5,0.166667,0.166667,0.166667,0.0,0.159167
0.68,large_behavior_clone,tool_use_sequence,long_horizon_compounding,0,6,0.333333,0.333333,0.333333,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.5,0.333333,0.333333,0.166667,0.333333,0.0,0.3125
0.68,large_behavior_clone,tool_use_sequence,long_horizon_compounding,1,6,0.166667,0.0,0.5,0.333333,0.166667,0.166667,0.666667,0.333333,0.333333,0.333333,0.666667,0.5,0.5,0.166667,0.0,0.333333,0.0,0.016667
0.68,large_behavior_clone,tool_use_sequence,long_horizon_compounding,2,6,0.5,0.333333,0.166667,0.0,0.5,0.0,0.166667,0.166667,0.0,0.5,0.833333,0.833333,0.5,0.333333,0.0,0.166667,0.0,0.430833
0.68,large_behavior_clone,tool_use_sequence,long_horizon_compounding,3,6,0.166667,0.166667,0.0,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.1575
0.68,large_behavior_clone,tool_use_sequence,long_horizon_compounding,4,6,0.166667,0.0,0.5,0.5,0.333333,0.166667,0.5,0.0,0.166667,0.0,0.666667,0.5,0.333333,0.5,0.333333,0.166667,0.0,0.0
0.68,large_behavior_clone,tool_use_sequence,long_horizon_compounding,5,6,0.166667,0.333333,0.333333,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.666667,0.666667,0.166667,0.333333,0.333333,0.166667,0.0,0.081667
0.68,large_behavior_clone,tool_use_sequence,long_horizon_compounding,6,6,0.0,0.166667,0.333333,0.166667,0.166667,0.5,0.5,0.333333,0.0,0.5,0.333333,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.0
0.68,large_behavior_clone,tool_use_sequence,long_horizon_compounding,7,6,0.666667,0.0,0.5,0.166667,0.333333,0.0,0.166667,0.0,0.333333,0.166667,0.333333,0.5,0.166667,0.0,0.166667,0.333333,0.0,0.538333
0.68,large_behavior_clone,tool_use_sequence,long_horizon_compounding,8,6,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.333333,0.166667,0.166667,0.5,0.166667,0.666667,0.0,0.166667,0.0,0.5,0.0,0.231667
0.68,large_behavior_clone,tool_use_sequence,long_horizon_compounding,9,6,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.166667,0.166667,0.0,0.0,0.279167
0.68,large_behavior_clone,tool_use_sequence,spurious_visual_shortcut,0,6,0.333333,0.0,0.5,0.0,0.0,0.333333,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.666667,0.166667,0.333333,0.0,0.340833
0.68,large_behavior_clone,tool_use_sequence,spurious_visual_shortcut,1,6,0.5,0.0,0.0,0.0,0.166667,0.166667,0.5,0.0,0.166667,0.166667,0.333333,0.666667,0.166667,0.666667,0.333333,0.166667,0.0,0.389167
0.68,large_behavior_clone,tool_use_sequence,spurious_visual_shortcut,2,6,0.5,0.0,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.166667,0.5,0.666667,0.333333,0.166667,0.333333,0.166667,0.166667,0.0,0.389167
0.68,large_behavior_clone,tool_use_sequence,spurious_visual_shortcut,3,6,0.333333,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.666667,0.833333,0.5,0.333333,0.0,0.333333,0.0,0.300833
0.68,large_behavior_clone,tool_use_sequence,spurious_visual_shortcut,4,6,0.333333,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.5,0.666667,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.360833
0.68,large_behavior_clone,tool_use_sequence,spurious_visual_shortcut,5,6,0.166667,0.0,0.5,0.0,0.333333,0.5,0.666667,0.333333,0.166667,0.166667,0.666667,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.056667
0.68,large_behavior_clone,tool_use_sequence,spurious_visual_shortcut,6,6,0.333333,0.0,0.333333,0.0,0.333333,0.5,0.166667,0.5,0.0,0.5,0.5,0.333333,0.333333,0.333333,0.166667,0.166667,0.0,0.310833
0.68,large_behavior_clone,tool_use_sequence,spurious_visual_shortcut,7,6,0.333333,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.166667,0.0,0.0,0.345
0.68,large_behavior_clone,tool_use_sequence,spurious_visual_shortcut,8,6,0.333333,0.0,0.333333,0.0,0.333333,0.333333,0.0,0.666667,0.0,0.166667,0.333333,0.5,0.0,0.166667,0.0,0.0,0.0,0.278333
0.68,large_behavior_clone,tool_use_sequence,spurious_visual_shortcut,9,6,0.5,0.666667,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.666667,0.166667,0.5,0.166667,0.166667,0.5,0.166667,0.0,0.470833
0.68,large_behavior_clone,tool_use_sequence,recovery_scarce_failure,0,6,0.333333,0.166667,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.0,0.333333,0.0,0.0,0.0,0.285833
0.68,large_behavior_clone,tool_use_sequence,recovery_scarce_failure,1,6,0.666667,0.166667,0.0,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.5,0.5,0.333333,0.166667,0.666667,0.333333,0.166667,0.0,0.6275
0.68,large_behavior_clone,tool_use_sequence,recovery_scarce_failure,2,6,0.833333,0.0,0.5,0.0,0.333333,0.0,0.5,0.333333,0.333333,0.333333,0.333333,0.166667,0.0,0.5,0.0,0.333333,0.0,0.709167
0.68,large_behavior_clone,tool_use_sequence,recovery_scarce_failure,3,6,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.166667,0.333333,0.0,0.166667,0.833333,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.165
0.68,large_behavior_clone,tool_use_sequence,recovery_scarce_failure,4,6,0.166667,0.166667,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.166667,0.5,0.166667,0.0,0.166667,0.333333,0.0,0.1275
0.68,large_behavior_clone,tool_use_sequence,recovery_scarce_failure,5,6,0.5,0.5,0.5,0.0,0.333333,0.166667,0.333333,0.166667,0.0,0.333333,0.833333,1.0,0.333333,0.333333,0.166667,0.5,0.0,0.435833
0.68,large_behavior_clone,tool_use_sequence,recovery_scarce_failure,6,6,0.5,0.0,0.333333,0.0,0.333333,0.166667,0.833333,0.333333,0.333333,0.333333,0.5,0.0,0.166667,0.0,0.166667,0.0,0.0,0.378333
0.68,large_behavior_clone,tool_use_sequence,recovery_scarce_failure,7,6,0.166667,0.333333,0.333333,0.166667,0.333333,0.5,0.333333,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.166667,0.333333,0.0,0.135833
0.68,large_behavior_clone,tool_use_sequence,recovery_scarce_failure,8,6,0.166667,0.333333,0.333333,0.0,0.0,0.166667,0.166667,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.166667,0.166667,0.166667,0.0,0.194167
0.68,large_behavior_clone,tool_use_sequence,recovery_scarce_failure,9,6,0.333333,0.166667,0.5,0.166667,0.333333,0.5,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.5,0.166667,0.0,0.0,0.321667
0.68,large_behavior_clone,tool_use_sequence,distribution_mixture_aliasing,0,6,0.166667,0.5,0.333333,0.166667,0.333333,0.166667,0.333333,0.666667,0.0,0.333333,0.5,0.666667,0.166667,0.333333,0.0,0.0,0.0,0.091667
0.68,large_behavior_clone,tool_use_sequence,distribution_mixture_aliasing,1,6,0.166667,0.333333,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.5,0.333333,0.833333,0.333333,0.666667,0.0,0.166667,0.0,0.146667
0.68,large_behavior_clone,tool_use_sequence,distribution_mixture_aliasing,2,6,0.666667,0.166667,0.5,0.333333,0.666667,0.166667,0.5,0.166667,0.166667,0.666667,0.833333,0.0,0.166667,0.5,0.0,0.5,0.0,0.519167
0.68,large_behavior_clone,tool_use_sequence,distribution_mixture_aliasing,3,6,0.333333,0.666667,0.333333,0.0,0.333333,0.5,0.0,0.166667,0.0,0.5,0.333333,0.666667,0.166667,0.166667,0.0,0.333333,0.0,0.359167
0.68,large_behavior_clone,tool_use_sequence,distribution_mixture_aliasing,4,6,0.166667,0.333333,0.5,0.333333,0.5,0.0,0.5,0.166667,0.333333,0.5,0.333333,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.008333
0.68,large_behavior_clone,tool_use_sequence,distribution_mixture_aliasing,5,6,0.333333,0.5,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.666667,0.333333,0.666667,0.333333,0.166667,0.166667,0.333333,0.0,0.315
0.68,large_behavior_clone,tool_use_sequence,distribution_mixture_aliasing,6,6,0.333333,0.333333,0.333333,0.333333,0.0,0.666667,0.166667,0.166667,0.166667,0.833333,0.166667,1.0,0.0,0.5,0.0,0.5,0.0,0.2575
0.68,large_behavior_clone,tool_use_sequence,distribution_mixture_aliasing,7,6,0.166667,0.166667,0.5,0.5,0.666667,0.166667,0.0,0.333333,0.0,0.5,0.5,0.166667,0.0,0.166667,0.0,0.0,0.0,0.030833
0.68,large_behavior_clone,tool_use_sequence,distribution_mixture_aliasing,8,6,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.0,0.333333,0.0,0.166667,0.5,0.5,0.333333,0.333333,0.0,0.333333,0.0,0.130833
0.68,large_behavior_clone,tool_use_sequence,distribution_mixture_aliasing,9,6,0.0,0.0,0.5,0.5,0.166667,0.333333,0.333333,0.5,0.333333,0.166667,0.5,0.333333,0.333333,0.166667,0.0,0.166667,0.0,0.0
0.68,large_behavior_clone,tool_use_sequence,actuator_latency_shift,0,6,0.166667,0.333333,0.5,0.333333,0.333333,0.166667,0.333333,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.333333,0.0,0.0,0.0,0.053333
0.68,large_behavior_clone,tool_use_sequence,actuator_latency_shift,1,6,0.333333,0.333333,0.5,0.0,0.333333,0.166667,0.0,0.333333,0.0,0.333333,0.5,0.5,0.333333,0.166667,0.5,0.5,0.0,0.326667
0.68,large_behavior_clone,tool_use_sequence,actuator_latency_shift,2,6,0.166667,0.0,0.166667,0.333333,0.333333,0.333333,0.0,0.166667,0.166667,0.5,0.666667,0.666667,0.166667,0.166667,0.0,0.166667,0.0,0.050833
