method,split,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,long_horizon_compounding,9,6,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.333333,0.5,0.333333,0.833333,0.0,0.166667,0.0,0.5,0.320833
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,spurious_visual_shortcut,0,6,0.166667,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.0,0.166667,1.0,0.166667,0.5,0.166667,0.166667,0.0,0.833333,0.22
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,spurious_visual_shortcut,1,6,0.0,0.333333,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.333333,0.333333,0.5,0.333333,0.333333,0.0,0.0,0.166667,0.666667,0.0
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,spurious_visual_shortcut,2,6,0.333333,0.166667,0.5,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.333333,0.3075
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,spurious_visual_shortcut,3,6,0.666667,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.166667,0.333333,0.666667,0.0,0.333333,0.333333,0.0,0.333333,0.166667,0.166667,0.6625
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,spurious_visual_shortcut,4,6,0.5,0.5,0.333333,0.166667,0.0,0.5,0.333333,0.0,0.166667,0.833333,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.333333,0.491667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,spurious_visual_shortcut,5,6,0.666667,0.166667,0.333333,0.0,0.0,0.5,0.0,0.166667,0.166667,0.333333,0.166667,0.166667,0.5,0.0,0.166667,0.0,0.166667,0.7275
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,spurious_visual_shortcut,6,6,0.666667,0.666667,0.5,0.166667,0.0,0.5,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.166667,0.725
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,spurious_visual_shortcut,7,6,0.333333,0.5,0.5,0.166667,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.166667,0.5,0.333333,0.0,0.0,0.333333,0.3325
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,spurious_visual_shortcut,8,6,0.5,0.5,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.0,0.166667,0.333333,0.333333,0.166667,0.333333,0.0,0.166667,0.333333,0.519167
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,spurious_visual_shortcut,9,6,0.5,0.833333,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.0,0.666667,0.5,0.0,0.166667,0.0,0.5,0.511667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,recovery_scarce_failure,0,6,0.5,0.166667,0.166667,0.166667,0.0,0.5,0.0,0.0,0.0,0.333333,0.666667,0.5,0.333333,0.0,0.0,0.166667,0.166667,0.506667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,recovery_scarce_failure,1,6,0.5,0.666667,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.333333,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.5,0.56
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,recovery_scarce_failure,2,6,0.5,0.5,0.166667,0.0,0.166667,0.333333,0.0,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.333333,0.166667,0.0,0.5,0.515833
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,recovery_scarce_failure,3,6,0.333333,0.5,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.5,0.5,0.333333,0.166667,0.333333,0.166667,0.166667,0.166667,0.666667,0.330833
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,recovery_scarce_failure,4,6,0.5,0.166667,0.333333,0.166667,0.333333,0.333333,0.5,0.0,0.0,1.0,0.5,0.333333,0.5,0.166667,0.0,0.166667,0.5,0.418333
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,recovery_scarce_failure,5,6,0.333333,0.333333,0.166667,0.0,0.333333,0.166667,0.0,0.333333,0.5,0.0,0.166667,0.833333,0.5,0.0,0.0,0.0,0.333333,0.270833
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,recovery_scarce_failure,6,6,0.833333,0.333333,0.333333,0.166667,0.166667,0.333333,0.166667,0.333333,0.333333,0.166667,0.5,0.333333,0.666667,0.166667,0.166667,0.166667,0.0,0.833333
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,recovery_scarce_failure,7,6,0.5,0.5,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.5,0.0,0.166667,0.166667,0.5,0.53
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,recovery_scarce_failure,8,6,0.5,0.166667,0.0,0.333333,0.166667,0.666667,0.0,0.0,0.166667,0.0,0.333333,0.333333,0.333333,0.0,0.166667,0.166667,0.333333,0.471667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,recovery_scarce_failure,9,6,0.666667,0.5,0.166667,0.0,0.333333,0.5,0.0,0.0,0.166667,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.166667,0.166667,0.6725
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,distribution_mixture_aliasing,0,6,0.166667,0.0,0.0,0.5,0.0,0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.5,0.666667,0.0,0.0,0.166667,0.666667,0.085833
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,distribution_mixture_aliasing,1,6,0.333333,0.166667,0.333333,0.166667,0.166667,0.5,0.166667,0.333333,0.0,0.5,0.166667,0.666667,0.833333,0.333333,0.166667,0.0,0.5,0.315833
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,distribution_mixture_aliasing,2,6,0.666667,0.5,0.666667,0.0,0.166667,0.5,0.0,0.333333,0.166667,0.666667,0.5,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.705
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,distribution_mixture_aliasing,3,6,0.5,0.166667,0.5,0.166667,0.0,0.333333,0.166667,0.333333,0.166667,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.486667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,distribution_mixture_aliasing,4,6,0.5,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.333333,0.0,0.333333,0.5,0.0,0.166667,0.166667,0.5,0.506667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,distribution_mixture_aliasing,5,6,0.5,0.166667,0.166667,0.0,0.166667,0.5,0.0,0.166667,0.0,0.0,0.0,0.166667,0.5,0.166667,0.0,0.166667,0.333333,0.545833
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,distribution_mixture_aliasing,6,6,0.5,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.5575
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,distribution_mixture_aliasing,7,6,0.0,0.666667,0.333333,0.0,0.5,0.5,0.0,0.0,0.5,0.166667,0.5,0.166667,0.833333,0.166667,0.0,0.0,0.666667,0.043333
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,distribution_mixture_aliasing,8,6,0.166667,0.666667,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.0,0.166667,0.333333,0.5,0.333333,0.166667,0.333333,0.666667,0.196667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,distribution_mixture_aliasing,9,6,0.166667,0.833333,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.833333,0.193333
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,actuator_latency_shift,0,6,0.166667,0.333333,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.333333,0.333333,0.5,0.5,0.333333,0.166667,0.333333,0.666667,0.1875
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,actuator_latency_shift,1,6,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.166667,0.666667,0.333333,0.166667,0.0,0.166667,0.899167
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,actuator_latency_shift,2,6,0.5,0.5,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.666667,0.166667,0.166667,0.0,0.166667,0.333333,0.511667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,actuator_latency_shift,3,6,0.5,0.666667,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.666667,0.333333,0.166667,0.166667,0.0,0.0,0.333333,0.516667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,actuator_latency_shift,4,6,0.0,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.833333,0.5,0.5,0.666667,0.166667,0.0,0.0,0.666667,0.0
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,actuator_latency_shift,5,6,0.0,0.5,0.166667,0.0,0.0,0.5,0.166667,0.166667,0.5,0.166667,0.166667,0.333333,0.5,0.166667,0.0,0.166667,0.666667,0.0275
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,actuator_latency_shift,6,6,0.5,0.333333,0.333333,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.5,0.166667,0.0,0.666667,0.0,0.0,0.166667,0.0,0.580833
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,actuator_latency_shift,7,6,0.5,0.166667,0.333333,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.0,0.333333,0.458333
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,actuator_latency_shift,8,6,0.166667,0.333333,0.166667,0.0,0.166667,0.5,0.333333,0.166667,0.333333,0.166667,0.5,0.166667,0.166667,0.333333,0.0,0.166667,0.5,0.144167
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,actuator_latency_shift,9,6,0.166667,0.5,0.333333,0.0,0.0,0.5,0.166667,0.166667,0.333333,0.333333,0.666667,0.166667,0.166667,0.0,0.0,0.0,0.5,0.198333
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,mixed_exception_stress,0,6,0.333333,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.333333,0.5,0.666667,0.0,0.0,0.0,0.166667,0.5,0.2525
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,mixed_exception_stress,1,6,0.333333,0.333333,0.666667,0.0,0.0,0.333333,0.333333,0.166667,0.0,0.666667,0.0,0.333333,0.166667,0.333333,0.0,0.333333,0.333333,0.330833
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,mixed_exception_stress,2,6,0.5,0.166667,0.333333,0.166667,0.333333,0.666667,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.5,0.666667,0.166667,0.0,0.5,0.4875
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,mixed_exception_stress,3,6,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.333333,0.0,0.166667,0.333333,0.5,0.333333,0.166667,0.166667,0.0,0.5,1.0,0.0
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,mixed_exception_stress,4,6,0.333333,0.333333,0.5,0.0,0.333333,0.5,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.166667,0.166667,0.166667,0.166667,0.5,0.313333
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,mixed_exception_stress,5,6,0.166667,0.5,0.5,0.166667,0.0,0.666667,0.333333,0.166667,0.166667,0.333333,0.5,0.166667,0.333333,0.0,0.166667,0.166667,0.666667,0.184167
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,mixed_exception_stress,6,6,0.333333,0.333333,0.166667,0.333333,0.0,0.833333,0.333333,0.0,0.333333,0.166667,0.166667,0.333333,0.666667,0.166667,0.0,0.0,0.666667,0.321667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,mixed_exception_stress,7,6,0.5,0.0,0.166667,0.0,0.166667,0.166667,0.166667,0.5,0.0,0.5,0.5,0.0,0.5,0.166667,0.0,0.333333,0.333333,0.500833
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,mixed_exception_stress,8,6,0.666667,0.166667,0.666667,0.0,0.333333,0.0,0.333333,0.166667,0.333333,0.333333,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.166667,0.596667
ensemble_uncertainty_gate,embodiment_shift,bimanual_handoff,mixed_exception_stress,9,6,0.5,0.0,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.5,0.0,0.333333,0.5,0.5,0.166667,0.0,0.333333,0.421667
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,rare_contact_tail,0,6,0.0,0.666667,0.5,0.0,0.333333,0.666667,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.5,0.333333,0.166667,0.0,0.833333,0.055833
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,rare_contact_tail,1,6,0.666667,0.333333,0.5,0.333333,0.166667,0.5,0.0,0.0,0.0,0.333333,0.166667,0.5,0.5,0.0,0.0,0.166667,0.333333,0.653333
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,rare_contact_tail,2,6,0.333333,0.333333,0.333333,0.166667,0.0,0.666667,0.0,0.0,0.166667,0.666667,0.166667,0.5,0.5,0.0,0.0,0.0,0.5,0.36
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,rare_contact_tail,3,6,0.5,0.666667,0.333333,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.5,0.5,0.166667,0.166667,0.0,0.166667,0.511667
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,rare_contact_tail,4,6,0.166667,0.166667,0.166667,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.5,0.333333,0.0,0.0,0.833333,0.130833
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,rare_contact_tail,5,6,0.5,0.333333,0.333333,0.333333,0.0,0.333333,0.0,0.333333,0.0,0.333333,0.666667,0.333333,0.5,0.166667,0.166667,0.166667,0.333333,0.5075
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,rare_contact_tail,6,6,0.5,0.5,0.333333,0.166667,0.0,0.166667,0.333333,0.0,0.333333,0.333333,0.5,0.166667,0.5,0.333333,0.166667,0.333333,0.166667,0.5025
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,rare_contact_tail,7,6,0.5,0.166667,0.5,0.166667,0.166667,0.5,0.0,0.333333,0.0,0.5,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.495
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,rare_contact_tail,8,6,0.666667,0.5,0.166667,0.166667,0.0,0.166667,0.666667,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.605833
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,rare_contact_tail,9,6,0.666667,0.333333,0.166667,0.0,0.166667,0.5,0.0,0.0,0.166667,0.5,0.333333,0.333333,0.5,0.333333,0.166667,0.0,0.166667,0.7125
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,occluded_precondition,0,6,0.666667,0.5,0.833333,0.166667,0.0,0.5,0.0,0.0,0.166667,0.333333,0.5,0.166667,0.166667,0.166667,0.0,0.5,0.166667,0.7125
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,occluded_precondition,1,6,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.5,0.333333,0.166667,0.0,0.0,0.5,0.1475
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,occluded_precondition,2,6,0.5,0.5,0.166667,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.333333,0.333333,0.166667,0.666667,0.166667,0.0,0.0,0.333333,0.530833
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,occluded_precondition,3,6,0.5,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.666667,0.166667,0.666667,0.0,0.0,0.166667,0.0,0.583333
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,occluded_precondition,4,6,0.5,0.666667,0.166667,0.166667,0.333333,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.0,0.0,0.333333,0.519167
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,occluded_precondition,5,6,0.833333,0.833333,0.0,0.0,0.166667,0.5,0.166667,0.0,0.333333,0.5,0.333333,0.0,0.5,0.166667,0.0,0.0,0.166667,0.930833
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,occluded_precondition,6,6,0.5,0.666667,0.166667,0.0,0.166667,0.5,0.0,0.333333,0.666667,0.0,0.333333,0.333333,0.5,0.166667,0.0,0.0,0.166667,0.550833
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,occluded_precondition,7,6,0.666667,0.666667,0.166667,0.0,0.0,0.333333,0.0,0.166667,0.5,0.166667,0.166667,0.5,0.666667,0.166667,0.0,0.166667,0.0,0.74
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,occluded_precondition,8,6,0.5,0.333333,0.666667,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.166667,0.166667,0.5,0.166667,0.0,0.0,0.333333,0.553333
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,occluded_precondition,9,6,0.5,0.166667,0.333333,0.166667,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.333333,0.166667,0.333333,0.333333,0.166667,0.0,0.5,0.416667
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,embodiment_mismatch,0,6,0.5,0.666667,0.5,0.166667,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.666667,0.166667,0.333333,0.0,0.166667,0.0,0.166667,0.556667
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,embodiment_mismatch,1,6,0.5,0.5,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.5,0.5,0.5,0.5,0.5,0.166667,0.0,0.166667,0.333333,0.5025
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,embodiment_mismatch,2,6,0.5,0.333333,0.333333,0.0,0.166667,0.333333,0.0,0.0,0.166667,0.333333,0.0,0.5,0.333333,0.0,0.0,0.166667,0.333333,0.5025
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,embodiment_mismatch,3,6,0.666667,0.5,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.0,0.666667,0.166667,0.333333,0.166667,0.0,0.333333,0.58
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,embodiment_mismatch,4,6,0.333333,0.166667,0.333333,0.166667,0.0,0.666667,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.5,0.0,0.166667,0.0,0.666667,0.363333
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,embodiment_mismatch,5,6,0.333333,0.5,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.5,0.0,0.166667,0.166667,0.5,0.0,0.0,0.333333,0.666667,0.3625
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,embodiment_mismatch,6,6,0.333333,0.5,0.333333,0.0,0.166667,0.5,0.166667,0.166667,0.5,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.333333,0.38
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,embodiment_mismatch,7,6,0.333333,0.333333,0.5,0.0,0.0,0.5,0.166667,0.166667,0.166667,0.0,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.5,0.3825
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,embodiment_mismatch,8,6,0.333333,0.333333,0.166667,0.0,0.5,0.166667,0.0,0.0,0.666667,0.333333,0.5,0.666667,0.5,0.0,0.0,0.166667,0.5,0.249167
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,embodiment_mismatch,9,6,0.5,0.333333,0.166667,0.166667,0.0,0.833333,0.0,0.0,0.166667,0.333333,0.333333,0.666667,0.333333,0.333333,0.333333,0.166667,0.5,0.5125
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,long_horizon_compounding,0,6,0.666667,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.166667,0.833333,0.5,0.333333,0.5,0.0,0.166667,0.333333,0.166667,0.671667
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,long_horizon_compounding,1,6,0.333333,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.5,0.5,0.166667,0.0,0.0,0.333333,0.336667
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,long_horizon_compounding,2,6,0.166667,0.333333,0.166667,0.0,0.0,0.5,0.333333,0.0,0.166667,0.333333,0.333333,0.166667,0.5,0.166667,0.0,0.333333,0.833333,0.186667
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,long_horizon_compounding,3,6,0.166667,0.166667,0.5,0.166667,0.333333,0.5,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.166667,0.148333
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,long_horizon_compounding,4,6,0.5,0.5,0.333333,0.0,0.166667,0.666667,0.0,0.0,0.166667,0.5,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.5,0.565
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,long_horizon_compounding,5,6,0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.5,0.333333,0.5,0.5,0.666667,0.166667,0.0,0.166667,0.166667,0.441667
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,long_horizon_compounding,6,6,0.5,0.166667,0.166667,0.0,0.0,0.333333,0.333333,0.166667,0.166667,0.166667,0.0,0.333333,0.5,0.166667,0.166667,0.166667,0.5,0.489167
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,long_horizon_compounding,7,6,0.5,0.5,0.333333,0.166667,0.0,0.333333,0.166667,0.333333,0.0,0.666667,0.333333,0.333333,0.333333,0.0,0.0,0.333333,0.166667,0.525833
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,long_horizon_compounding,8,6,0.5,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.166667,0.5,0.166667,0.0,0.0,0.166667,0.565
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,long_horizon_compounding,9,6,0.333333,0.333333,0.166667,0.333333,0.0,0.166667,0.333333,0.166667,0.0,0.333333,0.166667,0.166667,0.333333,0.5,0.0,0.166667,0.166667,0.300833
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,spurious_visual_shortcut,0,6,0.5,0.333333,0.5,0.166667,0.0,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.166667,0.333333,0.333333,0.166667,0.0,0.5,0.4925
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,spurious_visual_shortcut,1,6,0.5,0.166667,0.5,0.0,0.0,0.666667,0.166667,0.166667,0.5,0.5,0.0,0.166667,0.5,0.333333,0.166667,0.0,0.5,0.523333
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,spurious_visual_shortcut,2,6,0.5,0.333333,0.5,0.333333,0.0,0.333333,0.0,0.0,0.166667,0.5,0.166667,0.333333,0.666667,0.166667,0.0,0.0,0.333333,0.51
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,spurious_visual_shortcut,3,6,0.333333,0.5,0.666667,0.0,0.333333,0.333333,0.333333,0.0,0.5,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.5,0.313333
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,spurious_visual_shortcut,4,6,0.166667,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.333333,0.5,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.143333
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,spurious_visual_shortcut,5,6,0.5,0.5,0.166667,0.166667,0.0,0.333333,0.333333,0.0,0.166667,0.5,0.5,0.333333,0.333333,0.666667,0.0,0.333333,0.333333,0.4925
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,spurious_visual_shortcut,6,6,0.166667,0.5,0.666667,0.166667,0.0,0.333333,0.166667,0.333333,0.166667,0.333333,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.666667,0.165
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,spurious_visual_shortcut,7,6,0.5,0.166667,0.166667,0.166667,0.0,0.333333,0.0,0.0,0.5,0.666667,0.333333,0.333333,0.333333,0.0,0.0,0.166667,0.333333,0.4725
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,spurious_visual_shortcut,8,6,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.833333,0.0,0.0,0.0,0.5,0.328333
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,spurious_visual_shortcut,9,6,0.5,0.5,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.333333,0.166667,0.333333,0.5,0.666667,0.0,0.0,0.166667,0.0,0.546667
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,recovery_scarce_failure,0,6,0.333333,0.5,0.166667,0.166667,0.0,0.333333,0.333333,0.166667,0.0,0.666667,0.333333,0.5,0.166667,0.0,0.333333,0.166667,0.166667,0.315833
ensemble_uncertainty_gate,embodiment_shift,tool_use_sequence,recovery_scarce_failure,1,6,0.5,0.333333,0.333333,0.0,0.166667,0.333333,0.166667,0.333333,0.5,0.5,0.166667,0.5,0.333333,0.333333,0.0,0.0,0.166667,0.470833
